"time","Ldc.p.v","Ldc.p.i","outFem.V"
0.001748,-0.2189693060918216,948.4653078049428,0
0.001752,-0.2189669886047341,948.3494334564211,2
0.001756,-0.2189646713031834,948.2335683795682,5.566842417200337e-308
0.00176,-0.2189623541871697,948.1177125743841,-5.787232660386542e-309
0.001764,-0.2189600372566929,948.0018660318252,2.970794107351381e-313
0.001768,-0.218957720509934,947.8860287555898,1
0.001772,-0.218955403950531,947.770200747305,1.267184946235656e-311
0.001776,-0.218953087576665,947.654382006971,3.395193265593842e-313
0.00178,-0.2189507713883359,947.5385725345877,9.346029986702642e-307
0.001784,-0.2189484553819057,947.4227723249555,6.95211323174442e-310
0.001788,-0.2189461395610124,947.3069813778625,0
0.001792,-0.218943823929294,947.1911996941087,2
0.001796,-0.2189415084794746,947.0754272730182,0
0.0018,-0.21893919321883,946.959664113915,-5.790861264446458e-309
0.001804,-0.2189368781400844,946.8439102161229,6.952146885384381e-310
0.001808,-0.2189345632468758,946.7281655789661,6.952146885380033e-310
0.001812,-0.218932248539204,946.6124302017689,6.952146885378452e-310
0.001816,-0.2189299340170692,946.4967040838549,6.952146885376476e-310
0.00182,-0.2189276196804713,946.3809872245482,6.952146885374104e-310
0.001824,-0.2189253055294103,946.2652796221772,0
0.001828,-0.2189229915602482,946.1495812757289,0
0.001832,-0.2189206777766231,946.0338921851991,2.4891027237482e-320
0.001836,-0.2189183641821728,945.9182123498462,9.881312916824931e-324
0.00184,-0.2189160507732595,945.8025417689278,-5.796293575290337e-309
0.001844,-0.2189137375426071,945.6868804417023,3.395193265544436e-313
0.001848,-0.2189114245047676,945.5712283674281,1
0.001852,-0.2189091116451891,945.4555855453629,1.267184944907607e-311
0.001856,-0.2189067989747855,945.3399519747649,3.395193265593842e-313
0.00186,-0.2189044864899188,945.2243276548922,1.112606870234881e-306
0.001864,-0.218902174186951,945.1087125846663,6.95211323174442e-310
0.001868,-0.2188998620767961,944.9931067628393,0
0.001872,-0.2188975501412642,944.8775101891998,2
0.001876,-0.2188952383949072,944.7619228629792,0
0.00188,-0.2188929268304491,944.6463447834084,-5.801725886134158e-309
0.001884,-0.218890615455166,944.5307759497185,2.121995790965272e-314
0.001888,-0.2188883042617817,944.4152163611407,1.266831487206762e-311
0.001892,-0.2188859932502965,944.2996660169058,1.185757550018992e-322
0.001896,-0.218883682435262,944.184124916245,6.365987372895817e-314
0.0019,-0.2188813718021265,944.0685930583894,1.060997895482636e-313
0.001904,-0.218879061343614,943.9530704426084,1.765500498177967e-311
0.001908,-0.2188767510742764,943.8375570683553,4.345847379896878e-311
0.001912,-0.2188744409941137,943.7220529346824,4.243991581930545e-314
0.001916,-0.2188721310958499,943.6065580408282,9.881312916824931e-324
0.00192,-0.2188698213794851,943.4910723860304,-5.80959848177634e-309
0.001924,-0.2188675118522951,943.3755959695276,2.121995790965272e-314
0.001928,-0.2188652025142801,943.2601287905578,1
0.001932,-0.218862893358164,943.1446708483597,1.185757550018992e-322
0.001936,-0.2188605843766709,943.0292221421714,6.365987372895817e-314
0.00194,-0.2188582755843527,942.9137826712309,2.121995790965272e-314
0.001944,-0.2188559669884853,942.7983524347768,2.17292369007492e-311
0.001948,-0.2188536585672409,942.6829314332765,9.50654114352442e-312
0.001952,-0.2188513503351714,942.5675196651458,2
0.001956,-0.2188490422777249,942.4521171296093,9.881312916824931e-324
0.00196,-0.2188467344094533,942.3367238259375,-5.81259049746059e-309
0.001964,-0.2188444267303566,942.2213397534008,6.952146885384381e-310
0.001968,-0.2188421192331589,942.10596491127,6.952146885380033e-310
0.001972,-0.218839811925136,941.9905992988157,6.952146885378452e-310
0.001976,-0.2188375047990121,941.8752429153085,6.952146885376476e-310
0.00198,-0.2188351978547871,941.7598957600188,6.952146885374104e-310
0.001984,-0.2188328910924611,941.6445578322177,0
0.001988,-0.2188305845193099,941.5292291311754,0
0.001992,-0.2188282781280577,941.4139096561626,2.523687318957087e-320
0.001996,-0.2188259719187045,941.2985994064497,9.881312916824931e-324
0.002,-0.218823665905802,941.183298381308,-5.818022808304391e-309
0.002004,-0.2188213600675226,941.0680065800074,6.952146885384381e-310
0.002008,-0.2188190544184181,940.9527240018188,6.952146885380033e-310
0.002012,-0.2188167489512125,940.8374506460127,6.952146885378452e-310
0.002016,-0.2188144436659059,940.7221865118599,6.952146885376476e-310
0.00202,-0.2188121385697741,940.6069315986309,6.952146885374104e-310
0.002024,-0.2188098336555413,940.4916859055963,0
0.002028,-0.2188075289232074,940.3764494313205,0
0.002032,-0.2188052243800485,940.2612221750994,2.523687318957087e-320
0.002036,-0.2188029200187884,940.1460041366749,1.1671148461936e-312
0.00204,-0.2188006158394273,940.0307953153061,-5.82345515023e-309
0.002044,-0.2187983118492411,939.9155957102525,6.952115744696286e-310
0.002048,-0.2187960080409539,939.8004053207734,1.267865643147616e-311
0.002052,-0.2187937044218415,939.6852241461279,1.267924328114833e-311
0.002056,-0.2187914009846281,939.5700521855755,1.267938235153682e-311
0.00206,-0.2187890977220377,939.4548894383756,6.952146885363432e-310
0.002064,-0.2187867946486222,939.3397359037872,0
0.002068,-0.2187844917789334,939.2245915810698,1.267185006638145e-311
0.002072,-0.2187821890547639,939.1094564694827,4.940656458412465e-324
0.002076,-0.218779886548873,938.9943305682852,0
0.00208,-0.2187775842176052,938.8792138767366,-5.830691157496121e-309
0.002084,-0.2187752820609603,938.7641063940963,2.121995790965272e-314
0.002088,-0.2187729801080422,938.6490081196235,1
0.002092,-0.2187706783151953,938.5339190525775,1.185757550018992e-322
0.002096,-0.2187683767115232,938.4188391922177,6.365987372895817e-314
0.0021,-0.2187660753115779,938.3037685378033,1.485397053675691e-313
0.002104,-0.2187637740862556,938.1887070885938,1.765500498177967e-311
0.002108,-0.2187614730355563,938.0736548439678,5.703924686114652e-311
0.002112,-0.2187591721740318,937.9586118036287,2
0.002116,-0.2187568715016823,937.8435779663687,0
0.00212,-0.2187545710039558,937.7285533314516,-5.83431977191766e-309
0.002124,-0.2187522706954041,937.6135378981412,8.487983163861089e-314
0.002128,-0.2187499705760274,937.4985316657012,1
0.002132,-0.2187476706312736,937.3835346333954,1.267184946235656e-311
0.002136,-0.2187453708756948,937.2685468004876,3.395193265593842e-313
0.00214,-0.2187430713092908,937.1535681662416,9.346029986702642e-307
0.002144,-0.2187407719029579,937.0385987299211,6.95211323174442e-310
0.002148,-0.2187384727003518,936.9236384907899,0
0.002152,-0.2187361736869207,936.8086874481121,2
0.002156,-0.2187338748481125,936.693745601151,5.566842417248906e-308
0.00216,-0.2187315761839272,936.5788129491705,-5.839752072400233e-309
0.002164,-0.2187292777234688,936.4638894914345,3.395193265544436e-313
0.002168,-0.2187269794376334,936.3489752272068,1.000000000000004
0.002172,-0.2187246813409729,936.2340701557509,1.185757550018992e-322
0.002176,-0.2187223834189354,936.119174276331,6.898122809645295e-307
0.00218,-0.2187200856860727,936.0042875882106,1.112606871457523e-306
0.002184,-0.218717788127833,935.8894100906534,6.898102438382138e-307
0.002188,-0.2187154907733202,935.7745417829235,6.897898723729581e-307
0.002192,-0.2187131935788784,935.6596826644113,2
0.002196,-0.2187108965881635,935.5448327343048,0
0.0022,-0.2187085997866234,935.4299919918404,-5.845184383244053e-309
0.002204,-0.2187063031451544,935.3151604362832,6.952146885384381e-310
0.002208,-0.2187040066928603,935.2003380668979,6.952146885380033e-310
0.002212,-0.2187017104297411,935.0855248829495,6.952146885378452e-310
0.002216,-0.2186994143557968,934.9707208837026,6.952146885376476e-310
0.00222,-0.2186971184710274,934.8559260684221,6.952146885374104e-310
0.002224,-0.218694822746329,934.741140436373,0
0.002228,-0.2186925272253575,934.6263639868203,0
0.002232,-0.218690231864457,934.5115967190284,0
0.002236,-0.2186879367218353,934.3968386322623,9.881312916824931e-324
0.00224,-0.2186856417392846,934.282089725787,-1.627061745975553e-231
0.002244,-0.2186833469459089,934.1673499988673,1.27319747462857e-313
0.002248,-0.2186810523271561,934.052619450768,4.243991581930545e-314
0.002252,-0.2186787578975782,933.9378980807541,6.952111356966873e-310
0.002256,-0.2186764636571752,933.8231858880902,6.952111356966873e-310
0.00226,-0.2186741695913952,933.7084828720413,1.060997898644656e-313
0.002264,-0.2186718757147901,933.5937890318721,6.95211323174442e-310
0.002268,-0.2186695820273599,933.4791043668478,0
0.002272,-0.2186672885145526,933.364428876285,2
0.002276,-0.2186649951909203,933.249762559481,0
0.00228,-0.218662702041911,933.1351054156349,-5.856049004931477e-309
0.002284,-0.2186604090820765,933.0204574440129,6.952115745604181e-310
0.002288,-0.218658116311417,932.9058186438803,-2.00000248508244
0.002292,-0.2186558237153804,932.7911890145027,6.952082610361907e-310
0.002296,-0.2186535313085187,932.6765685551463,1.267938235675416e-311
0.0023,-0.21865123907628,932.5619572650763,1.267938235675416e-311
0.002304,-0.2186489470332162,932.447355143559,0
0.002308,-0.2186466551793274,932.3327621898595,1.267938235849327e-311
0.002312,-0.2186443635000614,932.218178403244,0
0.002316,-0.2186420720099704,932.103603782978,1.267938632690759e-311
0.00232,-0.2186397806945024,931.9890383283271,-5.86148130541397e-309
0.002324,-0.2186374895682093,931.8744820385572,3.395193265544436e-313
0.002328,-0.218635198645643,931.7599349129339,1
0.002332,-0.2186329078685958,931.6453969507231,1.267184946235656e-311
0.002336,-0.2186306172952754,931.5308681511902,3.395193265593842e-313
0.00234,-0.21862832691113,931.4163485136013,1.112606870234881e-306
0.002344,-0.2186260367016075,931.301838037222,6.95211323174442e-310
0.002348,-0.218623746666708,931.1873367213177,0
0.002352,-0.2186214568355354,931.0728445651586,2
0.002356,-0.2186191671644337,930.9583615681206,0
0.00236,-0.218616877697059,930.8438877293759,-5.866913616257869e-309
0.002364,-0.2186145883897552,930.7294230481918,6.952146885384381e-310
0.002368,-0.2186122992861783,930.6149675238362,6.952146885380033e-310
0.002372,-0.2186100103572244,930.5005211555761,6.952146885378452e-310
0.002376,-0.2186077216174453,930.386083942679,6.952146885376476e-310
0.00238,-0.2186054330522893,930.2716558844127,6.952146885374104e-310
0.002384,-0.2186031446763081,930.1572369800444,0
0.002388,-0.21860085647495,930.0428272288424,0
0.002392,-0.2185985684627667,929.9284266300738,2.459458784997725e-320
0.002396,-0.2185962806397583,929.8140351830066,0
0.0024,-0.2185939929913729,929.6996528869087,-5.87414962352399e-309
0.002404,-0.2185917055321625,929.5852797410478,6.952146885384381e-310
0.002408,-0.2185894182475749,929.4709157446918,6.952146885380033e-310
0.002412,-0.2185871311521623,929.3565608971088,6.952146885378452e-310
0.002416,-0.2185848442459246,929.2422151975667,6.952146885376476e-310
0.00242,-0.218582557499758,929.1278786453336,6.952146885374104e-310
0.002424,-0.21858027097187,929.0135512396776,0
0.002428,-0.2185779846040532,928.8992329798668,0
0.002432,-0.2185756984108593,928.7849238651696,0
0.002436,-0.2185734124213923,928.6706238948541,9.881312916824931e-324
0.00244,-0.2185711266065482,928.5563330681886,-5.877778227584222e-309
0.002444,-0.2185688409372233,928.4420513844416,3.395193265544436e-313
0.002448,-0.218566555500729,928.3277788428816,1
0.002452,-0.2185642702388577,928.2135154427766,1.267184944907607e-311
0.002456,-0.2185619851516094,928.0992611833956,3.395193265593842e-313
0.00246,-0.2185597002680879,927.9850160640071,1.112606870234881e-306
0.002464,-0.2185574155300856,927.8707800838796,6.95211323174442e-310
0.002468,-0.21855513099581,927.7565532422816,0
0.002472,-0.2185528466361575,927.6423355384824,2
0.002476,-0.2185505624802317,927.52812697175,0
0.00248,-0.2185482784698252,927.4139275413539,-5.883210538428102e-309
0.002484,-0.2185459946631454,927.2997372465626,6.952146885384381e-310
0.002488,-0.2185437110601924,927.1855560866452,6.952146885380033e-310
0.002492,-0.2185414276318625,927.0713840608705,6.952146885378452e-310
0.002496,-0.2185391443781555,926.9572211685078,6.952146885376476e-310
0.0025,-0.2185368612990715,926.843067408826,6.952146885374104e-310
0.002504,-0.2185345783946104,926.728922781094,0
0.002508,-0.2185322956938762,926.6147872845814,0
0.002512,-0.2185300131386612,926.5006609185574,1.562235572150022e-320
0.002516,-0.2185277307871729,926.3865436823031,9.881312916824931e-324
0.00252,-0.2185254486685153,926.2724355751112,-5.888642849271923e-309
0.002524,-0.218523166666273,926.1583365962207,2.121995790965272e-314
0.002528,-0.2185208848677576,926.0442467449013,1
0.002532,-0.2185186032438651,925.9301660204228,1.267184946235656e-311
0.002536,-0.2185163218236994,925.8160944220549,3.395193265593842e-313
0.00254,-0.2185140405781567,925.7020319490675,1.060997898644656e-313
0.002544,-0.218511759507237,925.5879786007305,6.95211323174442e-310
0.002548,-0.2185094786400441,925.4739343763139,0
0.002552,-0.2185071979183704,925.3598992750876,2
0.002556,-0.2185049174004234,925.2458732963217,0
0.00256,-0.2185026370862033,925.1318564392866,-5.895878887622362e-309
0.002564,-0.2185003569175024,925.0178487032521,2.970794107351381e-313
0.002568,-0.2184980769234244,924.9038500874885,1.000000000000004
0.002572,-0.218495797162177,924.7898605912663,1.185757550018992e-322
0.002576,-0.2184935175464489,924.6758802138559,1.424108385327248e-306
0.00258,-0.2184912381344475,924.5619089545273,9.346029998203773e-307
0.002584,-0.2184889588679653,924.4479468125514,1.379577029254435e-306
0.002588,-0.2184866798343137,924.3339937871987,1.023533975980545e-306
0.002592,-0.2184844009461813,924.2200498777395,2
0.002596,-0.2184821222326718,924.1061150834445,0
0.0026,-0.2184798437228892,923.9921894035846,-5.899507502043901e-309
0.002604,-0.2184775653877296,923.8782728374304,6.952115744696286e-310
0.002608,-0.2184752872562967,923.7643653842526,1.267865643147616e-311
0.002612,-0.218473009270383,923.6504670433221,1.267924328114833e-311
0.002616,-0.2184707314881962,923.5365778139102,1.267938235675416e-311
0.00262,-0.2184684539097361,923.4226976952874,1.060997895482636e-313
0.002624,-0.2184661764767952,923.3088266867248,0
0.002628,-0.2184638992475811,923.1949647874937,1.267185006638145e-311
0.002632,-0.21846162219299,923.0811119968652,2
0.002636,-0.2184593453130219,922.9672683141102,0
0.00264,-0.2184570686076768,922.8534337385003,-5.904939812887702e-309
0.002644,-0.2184547921060584,922.7396082693066,6.952146885384381e-310
0.002648,-0.2184525157790631,922.6257919058006,6.952146885380033e-310
0.002652,-0.2184502396266907,922.5119846472537,6.952146885378452e-310
0.002656,-0.2184479636780452,922.398186492937,6.952146885376476e-310
0.00266,-0.2184456878749188,922.2843974421228,6.952146885374104e-310
0.002664,-0.2184434122755192,922.1706174940821,0
0.002668,-0.2184411368507426,922.0568466480867,0
0.002672,-0.2184388616296928,921.9430849034081,2.49305524891493e-320
0.002676,-0.218436586583266,921.8293322593184,0
0.00268,-0.2184343117114622,921.7155887151099,-5.910372113370294e-309
0.002684,-0.2184320370433852,921.6018542700565,0
0.002688,-0.2184297624917235,921.4881289234114,1.2679334869852e-311
0.002692,-0.2184274881728925,921.3744126744467,1.267933489665012e-311
0.002696,-0.2184252140577883,921.2607055224347,1.060997895482636e-314
0.0027,-0.2184229400882032,921.1470074666477,0
0.002704,-0.2184206662932411,921.0333185063579,-7.38796022350657e-309
0.002708,-0.2184183927311096,920.9196386408375,1.267940526606927e-311
0.002712,-0.2184161192853935,920.8059678693593,0
0.002716,-0.2184138460434042,920.6923061911955,1.267940526701293e-311
0.00272,-0.2184115730051417,920.5786536056189,-5.917608120636415e-309
0.002724,-0.2184093001415022,920.4650101119021,1.267942239101202e-311
0.002728,-0.2184070274524856,920.3513757093174,1.060997895482636e-314
0.002732,-0.2184047549380921,920.2377503971379,0
0.002736,-0.2184024826274253,920.1241341746363,-7.393392534026664e-309
0.00274,-0.2184002104913816,920.0105270410854,1.267933489764319e-311
0.002744,-0.2183979385299608,919.8969289957583,1.267940526985875e-311
0.002748,-0.218395666743163,919.7833400379278,1.267940526796154e-311
0.002752,-0.2183933951309882,919.6697601668668,1.267933489333e-311
0.002756,-0.2183911237225402,919.5561893818486,1.26694828917074e-311
0.00276,-0.2183888524887152,919.4426276821463,-5.921236735057955e-309
0.002764,-0.218386581458617,919.329075067033,0
0.002768,-0.218384310574038,919.2155315357821,-7.398824844546679e-309
0.002772,-0.2183820398640819,919.101997087667,1.267940526985875e-311
0.002776,-0.2183797693578526,918.9884717219607,0
0.00278,-0.2183774990553502,918.8749554379369,0
0.002784,-0.2183752288983669,918.7614482348691,1.267940526859394e-311
0.002788,-0.2183729589160066,918.647950112031,6.95211323174442e-310
0.002792,-0.218370689166477,918.5344610686959,1.060997895482636e-314
0.002796,-0.2183684195624664,918.4209811041376,0
0.0028,-0.2183661501330789,918.3075102176299,-5.92666903554021e-309
0.002804,-0.2183638809074182,918.1940484084465,1.267940527491798e-311
0.002808,-0.2183616118563805,918.0805956758613,0
0.002812,-0.2183593429799657,917.9671520191482,0
0.002816,-0.2183570743072778,917.8537174375813,1.267933488574115e-311
0.00282,-0.218354805780109,917.7402919304345,6.95211323174442e-310
0.002824,-0.2183525374566671,917.6268754969817,1.060997895482636e-314
0.002828,-0.2183502692787442,917.5134681364973,0
0.002832,-0.2183480013336521,917.4000698482555,-7.409689455225164e-309
0.002836,-0.2183457335631829,917.2866806315304,1.267940526385091e-311
0.00284,-0.2183434659382328,917.1733004855965,-5.932101346384031e-309
0.002844,-0.2183411985170096,917.059929409731,0
0.002848,-0.2183389312995132,916.9465674032068,1.267933489072133e-311
0.002852,-0.2183366642275359,916.8332144652974,1.267914892235692e-311
0.002856,-0.2183343973592855,916.7198705952774,1.060997895482636e-314
0.00286,-0.218332130665658,916.6065357924213,0
0.002864,-0.2183298641175497,916.4932100560038,-7.415121765745258e-309
0.002868,-0.2183275978022721,916.3798933853,1.267940525784801e-311
0.002872,-0.2183253316616174,916.2665857795843,1.267940526068889e-311
0.002876,-0.2183230656664819,916.1532872381316,1.267940526353471e-311
0.00288,-0.218320799904177,916.0399977602171,-5.939337353650231e-309
0.002884,-0.2183185342873912,915.9267173451158,3.458459520888726e-323
0.002888,-0.2183162688452285,915.8134459921023,2.470328229206233e-323
0.002892,-0.2183140036067925,915.7001837004519,0
0.002896,-0.2183117385429796,915.5869304694399,-7.420554076265272e-309
0.0029,-0.2183094736537896,915.4736862983417,1.267940546463919e-311
0.002904,-0.2183072089683264,915.3604511864321,0
0.002908,-0.2183049444283824,915.2472251329867,0
0.002912,-0.2183026800921652,915.1340081372809,1.266961701946318e-311
0.002916,-0.218300415930571,915.0208001985901,1.267933487222351e-311
0.00292,-0.2182981519727036,914.9076013161899,-5.942965968071771e-309
0.002924,-0.2182958881603554,914.7944114893559,0
0.002928,-0.218293624551734,914.6812307173635,-7.425986376424059e-309
0.002932,-0.2182913611177355,914.5680589994887,1.267933489005434e-311
0.002936,-0.21828909785836,914.4548963350071,1.267940526891014e-311
0.00294,-0.2182868348027114,914.3417427231946,1.267940527460178e-311
0.002944,-0.2182845719216857,914.2285981633266,1.267933488740121e-311
0.002948,-0.2182823091861792,914.1154626546797,8.201489720964693e-322
0.002952,-0.2182800466543995,914.0023361965297,2.470328229206233e-323
0.002956,-0.2182777843263466,913.8892187881523,0
0.00296,-0.2182755221438129,913.7761104288239,-5.948398268554264e-309
0.002964,-0.2182732601359021,913.6630111178207,1.267937819664731e-311
0.002968,-0.218270998360822,913.549920854419,1.2679398297051e-311
0.002972,-0.218268736731261,913.4368396378948,1.267940512187621e-311
0.002976,-0.218266475276323,913.3237674675246,1.267938009646312e-311
0.00298,-0.2182642140251119,913.2107043425849,1.267933488858697e-311
0.002984,-0.2182619529194199,913.0976502623519,1.060997895482636e-314
0.002988,-0.2182596920465585,912.9846052261023,0
0.002992,-0.2182574313192163,912.8715692331126,-7.436850997464167e-309
0.002996,-0.2182551707956009,912.7585422826596,1.909796211868745e-313
0.003,-0.2182529104175046,912.6455243740198,-5.953830579398163e-309
0.003004,-0.218250650272239,912.5325155064701,1.185757550018992e-322
0.003008,-0.2182483902724925,912.4195156792728,9.346057159128209e-307
0.003012,-0.2182461304473691,912.3065248917175,1.602184914027738e-306
0.003016,-0.2182438707968686,912.1935431430813,5.73116149175846e-322
0.00302,-0.2182416113500949,912.0805704326416,0
0.003024,-0.2182393520779442,911.9676067596748,-7.442283307984182e-309
0.003028,-0.2182370929513127,911.8546521234587,1.267933489242586e-311
0.003032,-0.2182348340575118,911.7417065232696,1.267940527143976e-311
0.003036,-0.2182325753383338,911.6287699583852,1.267940527428558e-311
0.00304,-0.2182303167937789,911.5158424280827,-5.961066586664285e-309
0.003044,-0.218228058423847,911.4029239316393,4.021694357147747e-321
0.003048,-0.218225800228538,911.2900144683323,2.470328229206233e-323
0.003052,-0.2182235422369558,911.177114037439,0
0.003056,-0.2182212843908928,911.0642226382373,-7.447715649588515e-309
0.00306,-0.2182190267485566,910.9513402700042,1.267940526891014e-311
0.003064,-0.2182167692517396,910.8384669320175,0
0.003068,-0.2182145119877532,910.7256026235549,0
0.003072,-0.2182122548983898,910.6127473438939,1.26793348938043e-311
0.003076,-0.2182099979545455,910.4999010923127,1.027656543349793e-321
0.00308,-0.2182077412144281,910.3870638680887,-5.964695232170063e-309
0.003084,-0.2182054846489336,910.2742356704998,0
0.003088,-0.2182032282580622,910.1614164988241,-7.453147960108529e-309
0.003092,-0.2182009720709175,910.0486063523396,1.267933488886858e-311
0.003096,-0.2181987160583958,909.935805230324,1.26794052622699e-311
0.0031,-0.2181964602204971,909.823013132056,1.267940527365317e-311
0.003104,-0.2181942045281176,909.7102300568132,1.267933489499006e-311
0.003108,-0.2181919490685686,909.5974560038741,1.266948311194211e-311
0.003112,-0.2181896937545389,909.4846909725169,1.060997895482636e-314
0.003116,-0.218187438644236,909.37193496202,0
0.00312,-0.2181851836794522,909.2591879716616,-5.970127543013943e-309
0.003124,-0.218182928947499,909.1464500007205,1.267940526764534e-311
0.003128,-0.218180674361065,909.0337210484748,0
0.003132,-0.218178419949254,908.9210011142036,0
0.003136,-0.2181761657411698,908.8082901971852,1.267933488526684e-311
0.00314,-0.2181739117077086,908.6955882966981,1.267914886899783e-311
0.003144,-0.2181716578488704,908.5828954120213,1.060997895482636e-314
0.003148,-0.218169404193759,908.470211542434,0
0.003152,-0.2181671506550629,908.3575366872141,-7.464012581148638e-309
0.003156,-0.2181648973491974,908.2448708456412,1.697596632772218e-313
0.00316,-0.2181626442179549,908.1322140169942,-5.975559853857763e-309
0.003164,-0.2181603912613355,908.0195662005519,1.185757550018992e-322
0.003168,-0.218158138479339,907.9069273955917,4.228007017786965e-307
0.003172,-0.2181558859010693,907.7942976013851,1.7802139096288e-306
0.003176,-0.2181536334683187,907.6816768172198,0
0.00318,-0.218151381239295,907.569065042375,0
0.003184,-0.2181491291848943,907.45646227613,-7.469444881307424e-309
0.003188,-0.2181468773051165,907.3438685177642,1.26794052622699e-311
0.003192,-0.2181446255999617,907.231283766557,0
0.003196,-0.2181423740985338,907.1187080217878,0
0.0032,-0.2181401227717288,907.0061412827362,-5.982795850762656e-309
0.003204,-0.2181378716195468,906.8935835486815,6.95211323174442e-310
0.003208,-0.2181356206419878,906.7810348189038,1.060997895482636e-314
0.003212,-0.2181333698681556,906.6684950926825,0
0.003216,-0.2181311192107387,906.5559643692975,-7.474877191827439e-309
0.00322,-0.2181288687861525,906.4434426480283,1.267940526891014e-311
0.003224,-0.2181266185361892,906.3309299281551,0
0.003228,-0.2181243684608489,906.2184262089576,0
0.003232,-0.2181221185601316,906.105931489716,1.267933488716406e-311
0.003236,-0.2181198688340373,905.99344576971,1.267933489783587e-311
0.00324,-0.2181176193407737,905.88096904822,-5.986424465184195e-309
0.003244,-0.2181153699639253,905.7685013245261,0
0.003248,-0.2181131208199076,905.6560425979085,-7.480309502347533e-309
0.003252,-0.2181108717923053,905.5435928676474,1.26794052704961e-311
0.003256,-0.2181086229393259,905.4311521330229,1.267940525721067e-311
0.00326,-0.2181063743773848,905.318720393316,1.267940526638053e-311
0.003264,-0.2181041258736514,905.2062976478064,1.267940526669673e-311
0.003268,-0.2181018776027486,905.0938838957753,2.470328229206233e-323
0.003272,-0.2180996295064688,904.9814791365028,2.470328229206233e-323
0.003276,-0.218097381584812,904.8690833692697,0
0.00328,-0.2180951338959858,904.7566965933564,-5.991856776027996e-309
0.003284,-0.2180928863235749,904.644318808044,1.267940526259105e-311
0.003288,-0.2180906389257871,904.5319500126133,1.267940527207216e-311
0.003292,-0.2180883917608298,904.4195902063447,1.267940526827774e-311
0.003296,-0.2180861447122879,904.3072393885194,1.26793348942786e-311
0.0033,-0.2180838978965767,904.1948975584183,1.267933489261854e-311
0.003304,-0.2180816511972807,904.0825647153224,1.060997895482636e-314
0.003308,-0.2180794047890231,903.9702408585129,0
0.003312,-0.2180771584389731,903.8579259872708,-7.491174113026018e-309
0.003316,-0.2180749123799615,903.7456201008774,1.267940526796154e-311
0.00332,-0.2180726663791575,903.6333231986139,-5.997289076510272e-309
0.003324,-0.2180704206111841,903.5210352797613,0
0.003328,-0.2180681750760414,903.4087563436015,1.2679334885504e-311
0.003332,-0.218065929657314,903.2964863894148,1.267933488787551e-311
0.003336,-0.2180636844714172,903.1842254164819,1.060997895482636e-314
0.00334,-0.2180614394019358,903.071973424086,0
0.003344,-0.218059194565285,902.9597304115083,-7.496606423546033e-309
0.003348,-0.2180569498450495,902.8474963780304,2.3341953700618e-313
0.003352,-0.2180547053576447,902.7352713229344,5.928787750094959e-323
0.003356,-0.2180524610448629,902.6230552455016,1.185757550018992e-322
0.00336,-0.2180502168484963,902.5108481450142,-6.005161682513683e-309
0.003364,-0.2180479729431681,902.3986500207537,4.673065926275573e-307
0.003368,-0.2180457291542552,902.2864608720024,2.461549116103662e-312
0.003372,-0.2180434855399653,902.174280698042,0
0.003376,-0.2180412421002984,902.0621094981545,-7.502038734066126e-309
0.00338,-0.2180389988934621,901.9499472716222,1.267940526448826e-311
0.003384,-0.2180367558030412,901.8377940177273,1.267940526574812e-311
0.003388,-0.2180345129454508,901.7256497357517,1.267940526732913e-311
0.003392,-0.2180322702624835,901.613514424978,1.267940527396938e-311
0.003396,-0.2180300276959315,901.5013880846883,2.470328229206233e-323
0.0034,-0.2180277853622101,901.3892707141651,-6.008153698197932e-309
0.003404,-0.2180255431449041,901.2771623126907,0
0.003408,-0.2180233012186363,901.1650628795477,-7.507471044586141e-309
0.003412,-0.2180210593505763,901.0529724140189,1.267940526954255e-311
0.003416,-0.2180188177735545,900.9408909153864,0
0.00342,-0.218016576312948,900.828818382933,0
0.003424,-0.2180143350269645,900.7167548159417,1.267933488336963e-311
0.003428,-0.2180120939738117,900.6047002136952,1.267933489143278e-311
0.003432,-0.2180098530370742,900.4926545754762,1.060997895482636e-314
0.003436,-0.2180076123331673,900.3806179005677,0
0.00344,-0.2180053717456758,900.2685901882525,-6.013585998680505e-309
0.003444,-0.2180031313328072,900.1565714378139,1.267940527713634e-311
0.003448,-0.218000891210977,900.0445616485346,1.267940526922635e-311
0.003452,-0.2179986511473544,899.9325608196982,1.267940525910788e-311
0.003456,-0.2179964113165624,899.8205689505874,1.26793348947529e-311
0.00346,-0.2179941716603935,899.7085860404858,1.267933488360678e-311
0.003464,-0.2179919321788475,899.5966120886764,1.060997895482636e-314
0.003468,-0.2179896928719245,899.4846470944427,0
0.003472,-0.2179874537978321,899.3726910570682,-7.518335655264942e-309
0.003476,-0.2179852147819474,899.2607439758362,1.267940526259105e-311
0.00348,-0.217982976057101,899.1488058500305,-6.019018309524325e-309
0.003484,-0.21798073744867,899.0368766789343,1.267940526290231e-311
0.003488,-0.2179784990730695,898.9249564618315,1.267933489522721e-311
0.003492,-0.2179762608720921,898.8130451980057,1.267942237915444e-311
0.003496,-0.21797402278753,898.7011428867416,1.060997895482636e-314
0.0035,-0.2179717849357985,898.5892495273227,0
0.003504,-0.21796954725869,898.4773651190327,-7.523767965785036e-309
0.003508,-0.2179673097562045,898.365489661155,1.267940527713634e-311
0.003512,-0.217965072428342,898.2536231529741,0
