"time", "stairBouncingBall.Root.$wallTime", "stairBouncingBall.Root.stairBouncingBallwin3264.$wallTime", "stairBouncingBall.Root.stairBouncingBallwin3264.x", "stairBouncingBall.Root.stairBouncingBallwin3264.der(x)", "stairBouncingBall.Root.stairBouncingBallwin3264.y", "stairBouncingBall.Root.stairBouncingBallwin3264.der(y)", "stairBouncingBall.Root.stairBouncingBallwin3264.xs", "stairBouncingBall.Root.stairBouncingBallwin3264.der(xs)", "stairBouncingBall.Root.stairBouncingBallwin3264.ys", "stairBouncingBall.Root.stairBouncingBallwin3264.der(ys)", "stairBouncingBall.Root.stairBouncingBallwin3264.rebound", "stairBouncingBall.Root.stairBouncingBallwin3264.stair"
2.45, 0.0079783, 0.0019944, 1.66149533658, 0.391350466342, 9.10562052469, -3.84821995464, 0.391350466342, -0.0391350466342, -3.84821995464, -9.42182800454, 0, 9
2.45, 0.0079783, 0.0019944, 1.66149533658, 0.391350466342, 9.10562052469, -3.84821995464, 0.391350466342, -0.0391350466342, -3.84821995464, -9.42182800454, 0, 9
2.46, 0.0079783, 0.0019944, 1.66540710055, 0.390959289945, 9.0667192505, -3.94239632722, 0.390959289945, -0.0390959289945, -3.94239632722, -9.41241036728, 0, 9
2.46, 0.0079783, 0.0019944, 1.66540710055, 0.390959289945, 9.0667192505, -3.94239632722, 0.390959289945, -0.0390959289945, -3.94239632722, -9.41241036728, 0, 9
2.47, 0.0079783, 0.0019944, 1.6693149178, 0.39056850822, 9.02686779762, -4.03647768194, 0.39056850822, -0.039056850822, -4.03647768194, -9.40300223181, 0, 9
2.47, 0.0079783, 0.0019944, 1.6693149178, 0.39056850822, 9.02686779762, -4.03647768194, 0.39056850822, -0.039056850822, -4.03647768194, -9.40300223181, 0, 9
2.48, 0.0079783, 0.0019944, 1.673218747, 0.3901781253, 8.98913989513, -1.73502838503, 0.3901781253, -0.03901781253, -1.73502838503, 1128.42819183, 1, 9
2.48, 0.0079783, 0.0019944, 1.673218747, 0.3901781253, 8.98913989513, -1.73502838503, 0.3901781253, -0.03901781253, -1.73502838503, 1128.42819183, 1, 9
2.49, 0.0079783, 0.0019944, 1.67711800258, 0.389788199742, 9.01176295103, 3.49938107663, 0.389788199742, -0.0389788199742, 3.49938107663, -10.1565881077, 0, 9
2.49, 0.0079783, 0.0019944, 1.67711800258, 0.389788199742, 9.01176295103, 3.49938107663, 0.389788199742, -0.0389788199742, 3.49938107663, -10.1565881077, 0, 9
2.5, 0.0079783, 0.0019944, 1.68101197681, 0.389398802319, 9.04573852871, 3.39791701887, 0.389398802319, -0.0389398802319, 3.39791701887, -10.1464417019, 0, 9
2.5, 0.0089757, 0.0019944, 1.68101197681, 0.389398802319, 9.04573852871, 3.39791701887, 0.389398802319, -0.0389398802319, 3.39791701887, -10.1464417019, 0, 9
2.51, 0.0089757, 0.0019944, 1.68490265972, 0.389009734028, 9.07885649412, 3.29653872232, 0.389009734028, -0.0389009734028, 3.29653872232, -10.1363038722, 0, 9
2.51, 0.0089757, 0.0019944, 1.68490265972, 0.389009734028, 9.07885649412, 3.29653872232, 0.389009734028, -0.0389009734028, 3.29653872232, -10.1363038722, 0, 9
2.52, 0.0089757, 0.0019944, 1.68879021953, 0.388620978047, 9.11116068579, 3.19524180316, 0.388620978047, -0.0388620978047, 3.19524180316, -10.1261741803, 0, 9
2.52, 0.0089757, 0.0019944, 1.68879021953, 0.388620978047, 9.11116068579, 3.19524180316, 0.388620978047, -0.0388620978047, 3.19524180316, -10.1261741803, 0, 9
2.53, 0.0089757, 0.0019944, 1.69267391676, 0.388232608324, 9.14245841734, 3.09404553, 0.388232608324, -0.0388232608324, 3.09404553, -10.116054553, 0, 9
2.53, 0.0089757, 0.0019944, 1.69267391676, 0.388232608324, 9.14245841734, 3.09404553, 0.388232608324, -0.0388232608324, 3.09404553, -10.116054553, 0, 9
2.54, 0.0089757, 0.0019944, 1.69655410293, 0.387844589707, 9.17284128281, 2.99294074346, 0.387844589707, -0.0387844589707, 2.99294074346, -10.1059440743, 0, 9
2.54, 0.0089757, 0.0019944, 1.69655410293, 0.387844589707, 9.17284128281, 2.99294074346, 0.387844589707, -0.0387844589707, 2.99294074346, -10.1059440743, 0, 9
2.55, 0.0089757, 0.0019944, 1.70043038551, 0.387456961449, 9.20220699985, 2.89193767175, 0.387456961449, -0.0387456961449, 2.89193767175, -10.0958437672, 0, 9
2.55, 0.0089757, 0.0019944, 1.70043038551, 0.387456961449, 9.20220699985, 2.89193767175, 0.387456961449, -0.0387456961449, 2.89193767175, -10.0958437672, 0, 9
2.56, 0.0089757, 0.0019944, 1.70430293396, 0.387069706604, 9.23059972821, 2.79103189892, 0.387069706604, -0.0387069706604, 2.79103189892, -10.0857531899, 0, 9
2.56, 0.0089757, 0.0019944, 1.70430293396, 0.387069706604, 9.23059972821, 2.79103189892, 0.387069706604, -0.0387069706604, 2.79103189892, -10.0857531899, 0, 9
2.57, 0.0089757, 0.0019944, 1.70817157796, 0.386682842204, 9.25797508802, 2.69022786294, 0.386682842204, -0.0386682842204, 2.69022786294, -10.0756727863, 0, 9
2.57, 0.0089757, 0.0019944, 1.70817157796, 0.386682842204, 9.25797508802, 2.69022786294, 0.386682842204, -0.0386682842204, 2.69022786294, -10.0756727863, 0, 9
2.58, 0.0089757, 0.0019944, 1.71203638459, 0.386296361541, 9.28435055239, 2.5895238165, 0.386296361541, -0.0386296361541, 2.5895238165, -10.0656023816, 0, 9
2.58, 0.0089757, 0.0019944, 1.71203638459, 0.386296361541, 9.28435055239, 2.5895238165, 0.386296361541, -0.0386296361541, 2.5895238165, -10.0656023816, 0, 9
2.59, 0.0089757, 0.0019944, 1.715897371, 0.3859102629, 9.30973059771, 2.48891931197, 0.3859102629, -0.03859102629, 2.48891931197, -10.0555419312, 0, 9
2.59, 0.0089757, 0.0019944, 1.715897371, 0.3859102629, 9.30973059771, 2.48891931197, 0.3859102629, -0.03859102629, 2.48891931197, -10.0555419312, 0, 9
2.6, 0.0089757, 0.0019944, 1.71975452161, 0.385524547839, 9.3341111598, 2.38841475576, 0.385524547839, -0.0385524547839, 2.38841475576, -10.0454914756, 0, 9
2.6, 0.0089757, 0.0019944, 1.71975452161, 0.385524547839, 9.3341111598, 2.38841475576, 0.385524547839, -0.0385524547839, 2.38841475576, -10.0454914756, 0, 9
2.61, 0.0089757, 0.0019944, 1.72360780485, 0.385139219515, 9.35748401172, 2.28801097056, 0.385139219515, -0.0385139219515, 2.28801097056, -10.0354510971, 0, 9
2.61, 0.0089757, 0.0019944, 1.72360780485, 0.385139219515, 9.35748401172, 2.28801097056, 0.385139219515, -0.0385139219515, 2.28801097056, -10.0354510971, 0, 9
2.62, 0.0089757, 0.0019944, 1.7274572516, 0.38475427484, 9.37985720498, 2.18770715124, 0.38475427484, -0.038475427484, 2.18770715124, -10.0254207151, 0, 9
2.62, 0.0089757, 0.0019944, 1.7274572516, 0.38475427484, 9.37985720498, 2.18770715124, 0.38475427484, -0.038475427484, 2.18770715124, -10.0254207151, 0, 9
2.63, 0.0089757, 0.0019944, 1.73130286189, 0.384369713811, 9.40123073957, 2.08750329778, 0.384369713811, -0.0384369713811, 2.08750329778, -10.0154003298, 0, 9
2.63, 0.0089757, 0.0019944, 1.73130286189, 0.384369713811, 9.40123073957, 2.08750329778, 0.384369713811, -0.0384369713811, 2.08750329778, -10.0154003298, 0, 9
2.64, 0.0089757, 0.0019944, 1.73514463569, 0.383985536431, 9.4216046155, 1.98739941019, 0.383985536431, -0.0383985536431, 1.98739941019, -10.005389941, 0, 9
2.64, 0.0089757, 0.0019944, 1.73514463569, 0.383985536431, 9.4216046155, 1.98739941019, 0.383985536431, -0.0383985536431, 1.98739941019, -10.005389941, 0, 9
2.65, 0.0089757, 0.0019944, 1.73898257302, 0.383601742698, 9.44097883276, 1.88739548846, 0.383601742698, -0.0383601742698, 1.88739548846, -9.99538954885, 0, 9
2.65, 0.0089757, 0.0019944, 1.73898257302, 0.383601742698, 9.44097883276, 1.88739548846, 0.383601742698, -0.0383601742698, 1.88739548846, -9.99538954885, 0, 9
2.66, 0.0089757, 0.0019944, 1.74281669546, 0.383218330454, 9.45935901827, 1.78749096991, 0.383218330454, -0.0383218330454, 1.78749096991, -9.98539909699, 0, 9
2.66, 0.0089757, 0.0019944, 1.74281669546, 0.383218330454, 9.45935901827, 1.78749096991, 0.383218330454, -0.0383218330454, 1.78749096991, -9.98539909699, 0, 9
2.67, 0.0089757, 0.0019944, 1.74664709013, 0.382835290987, 9.47676786903, 1.68768358483, 0.382835290987, -0.0382835290987, 1.68768358483, -9.97541835848, 0, 9
2.67, 0.0089757, 0.0019944, 1.74664709013, 0.382835290987, 9.47676786903, 1.68768358483, 0.382835290987, -0.0382835290987, 1.68768358483, -9.97541835848, 0, 9
2.68, 0.0089757, 0.0019944, 1.75047366683, 0.382452633317, 9.49318188363, 1.58797568337, 0.382452633317, -0.0382452633317, 1.58797568337, -9.96544756834, 0, 9
2.68, 0.0089757, 0.0019944, 1.75047366683, 0.382452633317, 9.49318188363, 1.58797568337, 0.382452633317, -0.0382452633317, 1.58797568337, -9.96544756834, 0, 9
2.69, 0.0089757, 0.0019944, 1.75429642556, 0.382070357444, 9.50860106207, 1.48836726553, 0.382070357444, -0.0382070357444, 1.48836726553, -9.95548672655, 0, 9
2.69, 0.0089757, 0.0019944, 1.75429642556, 0.382070357444, 9.50860106207, 1.48836726553, 0.382070357444, -0.0382070357444, 1.48836726553, -9.95548672655, 0, 9
2.7, 0.0089757, 0.0019944, 1.75811536633, 0.381688463367, 9.52302540435, 1.3888583313, 0.381688463367, -0.0381688463367, 1.3888583313, -9.94553583313, 0, 9
2.7, 0.0089757, 0.0019944, 1.75811536633, 0.381688463367, 9.52302540435, 1.3888583313, 0.381688463367, -0.0381688463367, 1.3888583313, -9.94553583313, 0, 9
2.71, 0.0089757, 0.0019944, 1.76193048912, 0.381306951088, 9.53645491047, 1.28944888069, 0.381306951088, -0.0381306951088, 1.28944888069, -9.93559488807, 0, 9
2.71, 0.0089757, 0.0019944, 1.76193048912, 0.381306951088, 9.53645491047, 1.28944888069, 0.381306951088, -0.0381306951088, 1.28944888069, -9.93559488807, 0, 9
2.72, 0.0099734, 0.0019944, 1.76574179394, 0.380925820606, 9.54888958042, 1.19013891369, 0.380925820606, -0.0380925820606, 1.19013891369, -9.92566389137, 0, 9
2.72, 0.0099734, 0.0019944, 1.76574179394, 0.380925820606, 9.54888958042, 1.19013891369, 0.380925820606, -0.0380925820606, 1.19013891369, -9.92566389137, 0, 9
2.73, 0.0099734, 0.0019944, 1.7695492808, 0.38054507192, 9.56032941422, 1.09092843032, 0.38054507192, -0.038054507192, 1.09092843032, -9.91574284303, 0, 9
2.73, 0.0099734, 0.0019944, 1.7695492808, 0.38054507192, 9.56032941422, 1.09092843032, 0.38054507192, -0.038054507192, 1.09092843032, -9.91574284303, 0, 9
2.74, 0.0099734, 0.0019944, 1.77335294969, 0.380164705031, 9.57077441185, 0.991817430552, 0.380164705031, -0.0380164705031, 0.991817430552, -9.90583174306, 0, 9
2.74, 0.0099734, 0.0019944, 1.77335294969, 0.380164705031, 9.57077441185, 0.991817430552, 0.380164705031, -0.0380164705031, 0.991817430552, -9.90583174306, 0, 9
2.75, 0.0099734, 0.0019944, 1.7771528006, 0.37978471994, 9.58022457332, 0.892805914405, 0.37978471994, -0.037978471994, 0.892805914405, -9.89593059144, 0, 9
2.75, 0.0099734, 0.0019944, 1.7771528006, 0.37978471994, 9.58022457332, 0.892805914405, 0.37978471994, -0.037978471994, 0.892805914405, -9.89593059144, 0, 9
2.76, 0.0099734, 0.0019944, 1.78094883355, 0.379405116645, 9.58867989863, 0.793893881874, 0.379405116645, -0.0379405116645, 0.793893881874, -9.88603938819, 0, 9
2.76, 0.0099734, 0.0019944, 1.78094883355, 0.379405116645, 9.58867989863, 0.793893881874, 0.379405116645, -0.0379405116645, 0.793893881874, -9.88603938819, 0, 9
2.77, 0.0099734, 0.0019944, 1.78474104853, 0.379025895147, 9.59614038777, 0.69508133296, 0.379025895147, -0.0379025895147, 0.69508133296, -9.8761581333, 0, 9
2.77, 0.0099734, 0.0019944, 1.78474104853, 0.379025895147, 9.59614038777, 0.69508133296, 0.379025895147, -0.0379025895147, 0.69508133296, -9.8761581333, 0, 9
2.78, 0.0099734, 0.0019944, 1.78852944554, 0.378647055446, 9.60260604076, 0.596368267661, 0.378647055446, -0.0378647055446, 0.596368267661, -9.86628682677, 0, 9
2.78, 0.0099734, 0.0019944, 1.78852944554, 0.378647055446, 9.60260604076, 0.596368267661, 0.378647055446, -0.0378647055446, 0.596368267661, -9.86628682677, 0, 9
2.79, 0.0099734, 0.0019944, 1.79231414108, 0.378268585892, 9.60810721513, 0.497751650225, 0.378268585892, -0.0378268585892, 0.497751650225, -9.85642516502, 0, 9
2.79, 0.0099734, 0.0019944, 1.79231414108, 0.378268585892, 9.60810721513, 0.497751650225, 0.378268585892, -0.0378268585892, 0.497751650225, -9.85642516502, 0, 9
2.8, 0.0099734, 0.0019944, 1.79609518197, 0.377890481803, 9.61265610697, 0.39923026104, 0.377890481803, -0.0377890481803, 0.39923026104, -9.8465730261, 0, 9
2.8, 0.0099734, 0.0019944, 1.79609518197, 0.377890481803, 9.61265610697, 0.39923026104, 0.377890481803, -0.0377890481803, 0.39923026104, -9.8465730261, 0, 9
2.81, 0.0099734, 0.0019944, 1.79987244311, 0.377512755689, 9.61622012084, 0.300807359653, 0.377512755689, -0.0377512755689, 0.300807359653, -9.83673073597, 0, 9
2.81, 0.0099734, 0.0019944, 1.79987244311, 0.377512755689, 9.61622012084, 0.300807359653, 0.377512755689, -0.0377512755689, 0.300807359653, -9.83673073597, 0, 9
2.82, 0.0099734, 0.0019944, 1.8036459245, 0.37713540755, 9.61879925672, 0.202482946065, 0.37713540755, -0.037713540755, 0.202482946065, -9.82689829461, 0, 9
2.82, 0.0099734, 0.0019944, 1.8036459245, 0.37713540755, 9.61879925672, 0.202482946065, 0.37713540755, -0.037713540755, 0.202482946065, -9.82689829461, 0, 9
2.83, 0.0099734, 0.0019944, 1.80741562613, 0.376758437387, 9.62039351463, 0.104257020274, 0.376758437387, -0.0376758437387, 0.104257020274, -9.81707570203, 0, 9
2.83, 0.0099734, 0.0019944, 1.80741562613, 0.376758437387, 9.62039351463, 0.104257020274, 0.376758437387, -0.0376758437387, 0.104257020274, -9.81707570203, 0, 9
2.84, 0.0099734, 0.0019944, 1.81118154801, 0.376381845199, 9.62100289455, 0.00612958228179, 0.376381845199, -0.0376381845199, 0.00612958228179, -9.80726295823, 0, 9
2.84, 0.0099734, 0.0019944, 1.81118154801, 0.376381845199, 9.62100289455, 0.00612958228179, 0.376381845199, -0.0376381845199, 0.00612958228179, -9.80726295823, 0, 9
2.85, 0.0099734, 0.0019944, 1.81494369014, 0.376005630986, 9.6206273965, -0.0918993679127, 0.376005630986, -0.0376005630986, -0.0918993679127, -9.79746006321, 0, 9
2.85, 0.0099734, 0.0019944, 1.81494369014, 0.376005630986, 9.6206273965, -0.0918993679127, 0.376005630986, -0.0376005630986, -0.0918993679127, -9.79746006321, 0, 9
2.86, 0.0099734, 0.0019944, 1.81870205252, 0.375629794748, 9.61926702046, -0.189829830309, 0.375629794748, -0.0375629794748, -0.189829830309, -9.78766701697, 0, 9
2.86, 0.0099734, 0.0019944, 1.81870205252, 0.375629794748, 9.61926702046, -0.189829830309, 0.375629794748, -0.0375629794748, -0.189829830309, -9.78766701697, 0, 9
2.87, 0.0099734, 0.0019944, 1.82245663515, 0.375254336485, 9.61692176645, -0.287661804908, 0.375254336485, -0.0375254336485, -0.287661804908, -9.77788381951, 0, 9
2.87, 0.0099734, 0.0019944, 1.82245663515, 0.375254336485, 9.61692176645, -0.287661804908, 0.375254336485, -0.0375254336485, -0.287661804908, -9.77788381951, 0, 9
2.88, 0.0099734, 0.0019944, 1.82620743802, 0.374879256198, 9.61359163445, -0.385395291708, 0.374879256198, -0.0374879256198, -0.385395291708, -9.76811047083, 0, 9
2.88, 0.0099734, 0.0019944, 1.82620743802, 0.374879256198, 9.61359163445, -0.385395291708, 0.374879256198, -0.0374879256198, -0.385395291708, -9.76811047083, 0, 9
2.89, 0.0099734, 0.0019944, 1.82995446114, 0.374504553886, 9.60927662448, -0.483030290711, 0.374504553886, -0.0374504553886, -0.483030290711, -9.75834697093, 0, 9
2.89, 0.0099734, 0.0019944, 1.82995446114, 0.374504553886, 9.60927662448, -0.483030290711, 0.374504553886, -0.0374504553886, -0.483030290711, -9.75834697093, 0, 9
2.9, 0.0099734, 0.0019944, 1.83369770452, 0.374130229548, 9.60397673652, -0.580566801915, 0.374130229548, -0.0374130229548, -0.580566801915, -9.74859331981, 0, 9
2.9, 0.0099734, 0.0019944, 1.83369770452, 0.374130229548, 9.60397673652, -0.580566801915, 0.374130229548, -0.0374130229548, -0.580566801915, -9.74859331981, 0, 9
2.91, 0.0099734, 0.0019944, 1.83743716814, 0.373756283186, 9.59769197059, -0.678004825321, 0.373756283186, -0.0373756283186, -0.678004825321, -9.73884951747, 0, 9
2.91, 0.0099734, 0.0019944, 1.83743716814, 0.373756283186, 9.59769197059, -0.678004825321, 0.373756283186, -0.0373756283186, -0.678004825321, -9.73884951747, 0, 9
2.92, 0.0099734, 0.0019944, 1.84117307448, 0.373382692552, 9.59048029673, -0.775350157936, 0.373382692552, -0.0373382692552, -0.775350157936, -9.72911498421, 0, 9
2.92, 0.0099734, 0.0019944, 1.84117307448, 0.373382692552, 9.59048029673, -0.775350157936, 0.373382692552, -0.0373382692552, -0.775350157936, -9.72911498421, 0, 9
2.93, 0.0099734, 0.0019944, 1.84490531627, 0.373009468373, 9.58231376093, -0.872600004356, 0.373009468373, -0.0373009468373, -0.872600004356, -9.71938999956, 0, 9
2.93, 0.0099734, 0.0019944, 1.84490531627, 0.373009468373, 9.58231376093, -0.872600004356, 0.373009468373, -0.0373009468373, -0.872600004356, -9.71938999956, 0, 9
2.94, 0.0099734, 0.0019944, 1.84863382272, 0.372636617728, 9.57317391911, -0.969752520174, 0.372636617728, -0.0372636617728, -0.969752520174, -9.70967474798, 0, 9
2.94, 0.0099734, 0.0019944, 1.84863382272, 0.372636617728, 9.57317391911, -0.969752520174, 0.372636617728, -0.0372636617728, -0.969752520174, -9.70967474798, 0, 9
2.95, 0.0099734, 0.0019944, 1.85235859382, 0.372264140618, 9.56306077126, -1.06680770539, 0.372264140618, -0.0372264140618, -1.06680770539, -9.69996922946, 0, 9
2.95, 0.0109709, 0.0019944, 1.85235859382, 0.372264140618, 9.56306077126, -1.06680770539, 0.372264140618, -0.0372264140618, -1.06680770539, -9.69996922946, 0, 9
2.96, 0.0109709, 0.0019944, 1.85607962959, 0.371892037041, 9.55197431739, -1.16376556, 0.371892037041, -0.0371892037041, -1.16376556, -9.690273444, 0, 9
2.96, 0.0109709, 0.0019944, 1.85607962959, 0.371892037041, 9.55197431739, -1.16376556, 0.371892037041, -0.0371892037041, -1.16376556, -9.690273444, 0, 9
2.97, 0.0109709, 0.0019944, 1.85979693001, 0.371520306999, 9.53991455749, -1.26062608401, 0.371520306999, -0.0371520306999, -1.26062608401, -9.6805873916, 0, 9
2.97, 0.0109709, 0.0019944, 1.85979693001, 0.371520306999, 9.53991455749, -1.26062608401, 0.371520306999, -0.0371520306999, -1.26062608401, -9.6805873916, 0, 9
2.98, 0.0109709, 0.0019944, 1.86351049509, 0.371148950491, 9.52688149157, -1.35738927742, 0.371148950491, -0.0371148950491, -1.35738927742, -9.67091107226, 0, 9
2.98, 0.0109709, 0.0019944, 1.86351049509, 0.371148950491, 9.52688149157, -1.35738927742, 0.371148950491, -0.0371148950491, -1.35738927742, -9.67091107226, 0, 9
2.99, 0.0109709, 0.0019944, 1.86722032484, 0.370777967516, 9.51287511963, -1.45405514023, 0.370777967516, -0.0370777967516, -1.45405514023, -9.66124448598, 0, 9
2.99, 0.0109709, 0.0019944, 1.86722032484, 0.370777967516, 9.51287511963, -1.45405514023, 0.370777967516, -0.0370777967516, -1.45405514023, -9.66124448598, 0, 9
3, 0.0109709, 0.0019944, 1.87092641924, 0.370407358076, 9.49789544166, -1.55062367243, 0.370407358076, -0.0370407358076, -1.55062367243, -9.65158763276, 0, 9
3, 0.0109709, 0.0019944, 1.87092641924, 0.370407358076, 9.49789544166, -1.55062367243, 0.370407358076, -0.0370407358076, -1.55062367243, -9.65158763276, 0, 9
3.01, 0.0109709, 0.0019944, 1.8746287783, 0.37003712217, 9.48194245767, -1.64709487403, 0.37003712217, -0.037003712217, -1.64709487403, -9.6419405126, 0, 9
3.01, 0.0109709, 0.0019944, 1.8746287783, 0.37003712217, 9.48194245767, -1.64709487403, 0.37003712217, -0.037003712217, -1.64709487403, -9.6419405126, 0, 9
3.02, 0.0109709, 0.0019944, 1.87832740202, 0.369667259798, 9.46501616765, -1.74346874503, 0.369667259798, -0.0369667259798, -1.74346874503, -9.6323031255, 0, 9
3.02, 0.0109709, 0.0019944, 1.87832740202, 0.369667259798, 9.46501616765, -1.74346874503, 0.369667259798, -0.0369667259798, -1.74346874503, -9.6323031255, 0, 9
3.03, 0.0109709, 0.0019944, 1.88202229039, 0.369297770961, 9.44711657162, -1.83974528542, 0.369297770961, -0.0369297770961, -1.83974528542, -9.62267547146, 0, 9
3.03, 0.0109709, 0.0019944, 1.88202229039, 0.369297770961, 9.44711657162, -1.83974528542, 0.369297770961, -0.0369297770961, -1.83974528542, -9.62267547146, 0, 9
3.04, 0.0109709, 0.0019944, 1.88571345103, 0.368928654897, 9.428245649, -1.93592469316, 0.368928654897, -0.0368928654897, -1.93592469316, -9.61305753068, 0, 9
3.04, 0.0109709, 0.0019944, 1.88571345103, 0.368928654897, 9.428245649, -1.93592469316, 0.368928654897, -0.0368928654897, -1.93592469316, -9.61305753068, 0, 9
3.05, 0.0109709, 0.0019944, 1.88940118602, 0.368559881398, 9.40848211696, -2.03201483996, 0.368559881398, -0.0368559881398, -2.03201483996, -9.603448516, 0, 9
3.05, 0.0109709, 0.0019944, 1.88940118602, 0.368559881398, 9.40848211696, -2.03201483996, 0.368559881398, -0.0368559881398, -2.03201483996, -9.603448516, 0, 9
3.06, 0.0109709, 0.0019944, 1.89308523175, 0.368191476825, 9.38775728696, -2.12800885696, 0.368191476825, -0.0368191476825, -2.12800885696, -9.5938491143, 0, 9
3.06, 0.0109709, 0.0019944, 1.89308523175, 0.368191476825, 9.38775728696, -2.12800885696, 0.368191476825, -0.0368191476825, -2.12800885696, -9.5938491143, 0, 9
3.07, 0.0109709, 0.0019944, 1.89676558823, 0.367823441177, 9.36607115901, -2.22390674416, 0.367823441177, -0.0367823441177, -2.22390674416, -9.58425932558, 0, 9
3.07, 0.0109709, 0.0019944, 1.89676558823, 0.367823441177, 9.36607115901, -2.22390674416, 0.367823441177, -0.0367823441177, -2.22390674416, -9.58425932558, 0, 9
3.08, 0.0109709, 0.0019944, 1.90044225544, 0.367455774456, 9.3434237331, -2.31970850157, 0.367455774456, -0.0367455774456, -2.31970850157, -9.57467914984, 0, 9
3.08, 0.0109709, 0.0019944, 1.90044225544, 0.367455774456, 9.3434237331, -2.31970850157, 0.367455774456, -0.0367455774456, -2.31970850157, -9.57467914984, 0, 9
3.09, 0.0109709, 0.0019944, 1.90411523341, 0.367088476659, 9.31981500924, -2.41541412919, 0.367088476659, -0.0367088476659, -2.41541412919, -9.56510858708, 0, 9
3.09, 0.0109709, 0.0019944, 1.90411523341, 0.367088476659, 9.31981500924, -2.41541412919, 0.367088476659, -0.0367088476659, -2.41541412919, -9.56510858708, 0, 9
3.1, 0.0109709, 0.0019944, 1.90778452211, 0.366721547789, 9.29524498741, -2.511023627, 0.366721547789, -0.0366721547789, -2.511023627, -9.5555476373, 0, 9
3.1, 0.0109709, 0.0019944, 1.90778452211, 0.366721547789, 9.29524498741, -2.511023627, 0.366721547789, -0.0366721547789, -2.511023627, -9.5555476373, 0, 9
3.11, 0.0109709, 0.0019944, 1.91145012156, 0.366354987844, 9.26971366763, -2.60653699503, 0.366354987844, -0.0366354987844, -2.60653699503, -9.5459963005, 0, 9
3.11, 0.0109709, 0.0019944, 1.91145012156, 0.366354987844, 9.26971366763, -2.60653699503, 0.366354987844, -0.0366354987844, -2.60653699503, -9.5459963005, 0, 9
3.12, 0.0109709, 0.0019944, 1.91511203175, 0.365988796825, 9.24322104989, -2.70195423325, 0.365988796825, -0.0365988796825, -2.70195423325, -9.53645457667, 0, 9
3.12, 0.0109709, 0.0019944, 1.91511203175, 0.365988796825, 9.24322104989, -2.70195423325, 0.365988796825, -0.0365988796825, -2.70195423325, -9.53645457667, 0, 9
3.13, 0.0109709, 0.0019944, 1.91877025269, 0.365622974731, 9.21576713419, -2.79727534168, 0.365622974731, -0.0365622974731, -2.79727534168, -9.52692246583, 0, 9
3.13, 0.0109709, 0.0019944, 1.91877025269, 0.365622974731, 9.21576713419, -2.79727534168, 0.365622974731, -0.0365622974731, -2.79727534168, -9.52692246583, 0, 9
3.14, 0.0109709, 0.0019944, 1.92242478437, 0.365257521563, 9.18735192053, -2.89250032032, 0.365257521563, -0.0365257521563, -2.89250032032, -9.51739996797, 0, 9
3.14, 0.0109709, 0.0019944, 1.92242478437, 0.365257521563, 9.18735192053, -2.89250032032, 0.365257521563, -0.0365257521563, -2.89250032032, -9.51739996797, 0, 9
3.15, 0.0109709, 0.0019944, 1.92607562679, 0.364892437321, 9.15797540892, -2.98762916916, 0.364892437321, -0.0364892437321, -2.98762916916, -9.50788708308, 0, 9
3.15, 0.0109709, 0.0019944, 1.92607562679, 0.364892437321, 9.15797540892, -2.98762916916, 0.364892437321, -0.0364892437321, -2.98762916916, -9.50788708308, 0, 9
3.16, 0.0119687, 0.0029922, 1.92972277996, 0.364527722004, 9.12763759935, -3.0826618882, 0.364527722004, -0.0364527722004, -3.0826618882, -9.49838381118, 0, 9
3.16, 0.0119687, 0.0029922, 1.92972277996, 0.364527722004, 9.12763759935, -3.0826618882, 0.364527722004, -0.0364527722004, -3.0826618882, -9.49838381118, 0, 9
3.17, 0.0119687, 0.0029922, 1.93336636362, 0.364163363638, 9.09636969604, -3.17760159787, 0.364163363638, -0.0364163363638, -3.17760159787, -9.48888984021, 0, 9
3.17, 0.0119687, 0.0029922, 1.93336636362, 0.364163363638, 9.09636969604, -3.17760159787, 0.364163363638, -0.0364163363638, -3.17760159787, -9.48888984021, 0, 9
3.18, 0.0119687, 0.0029922, 1.93700657045, 0.363799342955, 9.06422189988, -3.27245331825, 0.363799342955, -0.0363799342955, -3.27245331825, -9.47940466817, 0, 9
3.18, 0.0119687, 0.0029922, 1.93700657045, 0.363799342955, 9.06422189988, -3.27245331825, 0.363799342955, -0.0363799342955, -3.27245331825, -9.47940466817, 0, 9
3.19, 0.0119687, 0.0029922, 1.94064315433, 0.363435684567, 9.03113008512, -3.36721063678, 0.363435684567, -0.0363435684567, -3.36721063678, -9.46992893632, 0, 9
3.19, 0.0119687, 0.0029922, 1.94064315433, 0.363435684567, 9.03113008512, -3.36721063678, 0.363435684567, -0.0363435684567, -3.36721063678, -9.46992893632, 0, 9
3.2, 0.0119687, 0.0029922, 1.94427608032, 0.363072391968, 8.997159513, -3.25475484137, 0.363072391968, -0.0363072391968, -3.25475484137, 372.210170861, 1, 9
3.2, 0.0119687, 0.0029922, 1.94427608032, 0.363072391968, 8.997159513, -3.25475484137, 0.363072391968, -0.0363072391968, -3.25475484137, 372.210170861, 1, 9
3.21, 0.0119687, 0.0029922, 1.94790493416, 0.362709506584, 9.00245745374, 2.96878433741, 0.362709506584, -0.0362709506584, 2.96878433741, -10.1035284337, 0, 9
